,word,count,percent
309,Lab-On-a-Chip Technologies for Microgravity Simulation and Space Applications,1,0.20921
310,The Effects of Space Radiation and Microgravity on Ocular Structures,1,0.20921
311,Space Microgravity Alters Neural Stem Cell Division: Implications for Brain Cancer Research on Earth and in Space,1,0.20921
312,A magnetically enabled simulation of microgravity represses the auxin response during early seed germination on a microfluidic platform,1,0.20921
313,Suppression of secondary wall formation in the basal supporting region of Arabidopsis inflorescence stems under microgravity conditions in space,1,0.20921
314,"Microgravity and space radiation inhibit autophagy in human capillary endothelial cells, through either opposite or synergistic effects on specific molecular pathways",1,0.20921
315,CAMDLES: CFD-DEM Simulation of Microbial Communities in Spaceflight and Artificial Microgravity,1,0.20921
316,Latest knowledge about changes in the proteome in microgravity,1,0.20921
317,"Phenotypic and transcriptional changes in Escherichia coli K12 in response to simulated microgravity on the EagleStat, a new 2D microgravity analog for bacterial studies.",1,0.20921
318,Translation from Microgravity Research to Earth Application,1,0.20921
319,The Fight against Cancer by Microgravity: The Multicellular Spheroid as a Metastasis Model,1,0.20921
320,Suppression of Cortical Microtubule Reorientation and Stimulation of Cell Elongation in Arabidopsis Hypocotyls under Microgravity Conditions in Space,1,0.20921
321,"Analog and simulated microgravity platforms for life sciences research: Their individual capacities, benefits and limitations",1,0.20921
322,Microfluidic-Assisted Human Cancer Cells Culturing Platform for Space Biology Applications,1,0.20921
323,Testing 3D printed biological platform for advancing simulated microgravity and space mechanobiology research,1,0.20921
324,Plants in Microgravity: Molecular and Technological Perspectives,1,0.20921
325,Interstellar space biology via Project Starlight,1,0.20921
326,Simulated Microgravity Modulates Focal Adhesion Gene Expression in Human Neural Stem Progenitor Cells,1,0.20921
327,Exosome based analysis for Space Associated Neuro-Ocular Syndrome and health risks in space exploration,1,0.20921
328,Experiment verification test of the Artemis I ‘Deep Space Radiation Genomics’ experiment,1,0.20921
329,3D microenvironment attenuates simulated microgravity-mediated changes in T cell transcriptome,1,0.20921
330,"Scaffold-based bone tissue engineering in microgravity: potential, concerns and implications",1,0.20921
331,The Epidermis in Microgravity and Unloading Conditions and Their Effects on Wound Healing,1,0.20921
332,Biofilm formation of Pseudomonas aeruginosa in spaceflight is minimized on Lubricant Impregnated Surfaces,1,0.20921
333,Osteoclastic and Osteoblastic Responses to Hypergravity and Microgravity: Analysis Using Goldfish Scales as a Bone Model,1,0.20921
334,No Effect of Microgravity and Simulated Mars Gravity on Final Bacterial Cell Concentrations on the International Space Station: Applications to Space Bioproduction,1,0.20921
335,Space Biomedicine: A Unique Opportunity to Rethink the Relationships between Physics and Biology,1,0.20921
336,Space flight and central nervous system: Friends or enemies? Challenges and opportunities for neuroscience and neuro‐oncology,1,0.20921
337,Microgravity environment grown crystal structure information based engineering of direct electron transfer type glucose dehydrogenase,1,0.20921
338,Future of Drug Development in Space: Unmanned Satellites and Vehicles,1,0.20921
339,Enhanced assembly of bacteriophage T7 produced in cell-free reactions under simulated microgravity,1,0.20921
340,Rodents as a Model for Research in Space,1,0.20921
341,Activation of RANKL-producing cells under simulated microgravity with a three-dimensional clinostat in regenerating goldfish scales,1,0.20921
342,Small tissue chips with big opportunities for space medicine,1,0.20921
343,Modeling Effects of Electromagnetic Fields on Bone Density on Humans in Microgravity,1,0.20921
344,-Omics studies of plant biology in spaceflight: A critical review of recent experiments,1,0.20921
345,Use of Reduced Gravity Simulators for Plant Biological Studies,1,0.20921
346,Growth Behavior and Transcriptome Profile Analysis of <i>Proteus mirabilis</i> Strain Under Long- versus Short-Term Simulated Microgravity Environment,1,0.20921
347,Adaptation to simulated microgravity in Streptococcus mutans,1,0.20921
348,The mitochondrial proteomic changes of rat hippocampus induced by 28-day simulated microgravity,1,0.20921
349,Striated Muscle Evaluation Based on Velocity and Amortization Ratio of Mechanical Impulse Propagation in Simulated Microgravity Environment,1,0.20921
350,Agro-Engineering Methodology Analysis of Nutritional Values of Solanum Lycopersicum Var. Cerasiforme under Simulated Microgravity for Crop Applications during Spaceflight,1,0.20921
351,Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station,1,0.20921
352,Simulated Microgravity Affects the TNF-α-Induced Interleukin Profile of Endothelial Cells Depending on the Initial ICAM-1 Expression,1,0.20921
353,Proteomic analysis of the effects of simulated microgravity in human gastric mucosal cells,1,0.20921
354,Effects of Titanium Dioxide Nanoparticles on Cell Growth and Migration of A549 Cells under Simulated Microgravity,1,0.20921
355,Sex Differences in Biological Systems and the Conundrum of Menopause: Potential Commonalities in Post-Menopausal Disease Mechanisms,1,0.20921
356,GREEN APPROACH OF RICE (MR 219) TREATMENT USING A 2-D CLINOSTAT: FACTORIAL DESIGN ANALYSIS,1,0.20921
357,Cells respond to space microgravity through cytoskeleton reorganization,1,0.20921
358,Mimic microgravity effect on muscle transcriptome under ionizing radiation,1,0.20921
359,Multi-system responses to altered gravity and spaceflight: Insights from Drosophila melanogaster,1,0.20921
360,The Impact of Additive Manufacturing for Medical Care Delivery in Space: A Systematic Review,1,0.20921
361,Sedentary behavior and the biological hallmarks of aging,1,0.20921
362,Characterization of Metagenome Assembled Genomes from the International Space Station,1,0.20921
363,Tracing transport of protein aggregates in microgravity versus unit gravity crystallization,1,0.20921
364,"Gene expression changes related to bone mineralization, blood pressure and lipid metabolism in mouse kidneys after space travel",1,0.20921
365,Diagnosing an Opportunistic Fungal Pathogen on Spaceflight-Grown Plants Using the MinION Sequencing Platform,1,0.20921
366,The potential benefits of melatonin in the prevention and treatment of bone loss in response to microgravity,1,0.20921
367,Space missions: psychological and psychopathological issues,1,0.20921
368,Neuroplasticity as a Foundation for Decision-Making in Space,1,0.20921
369,Simulated microgravity promotes oxidative stress-induced apoptosis in ARPE-19 cells associated with Nrf2 signaling pathway,1,0.20921
370,Synthetic Biology for Human Space Missions: Ethical Issues and Practical Applications,1,0.20921
371,Enzymatic Synthesis of Cellulose in Space: Gravity Is a Crucial Factor for Building Cellulose II Gel Structure,1,0.20921
372,The Maleth Program: Malta's First Space Mission Discoveries on the Microbiome of Diabetic Foot Ulcers,1,0.20921
373,Combining Proteomics and Metabolomics to Analyze the Effects of Spaceflight on Rice Progeny,1,0.20921
374,Simulated Microgravity Increases the Permeability of HUVEC Monolayer through Up-Regulation of Rap1GAP and Decreased Rap2 Activation,1,0.20921
375,Can cool flames support candle flame burning in microgravity?,1,0.20921
376,Microbial life in space,1,0.20921
377,Enhanced proliferation and differentiation of human mesenchymal stem cells in the gravity‐controlled environment,1,0.20921
378,Proteomic Characterization of Dry Blood Spots of Healthy Women During Simulation the Microgravity Effects Using Dry Immersion,1,0.20921
379,Factors mediating spaceflight-induced skeletal muscle atrophy,1,0.20921
380,Fish as a Model for Research in Space,1,0.20921
381,Machine learning algorithm to characterize antimicrobial resistance associated with the International Space Station surface microbiome,1,0.20921
382,Muscle atrophy phenotype gene expression during spaceflight is linked to a metabolic crosstalk in both the liver and the muscle in mice,1,0.20921
383,Harnessing the Space Environment for the Discovery and Development of New Medicines,1,0.20921
384,Sperm of Fruit Fly Drosophila melanogaster under Space Flight,1,0.20921
385,"Health and Hygiene of Skin, Hair, Nails, and Teeth in the Space Environment: Daily Challenges",1,0.20921
386,Simulated Microgravity Created Using a Random Positioning Machine Induces Changes in the Physiology of the Fusarium solani Species Complex,1,0.20921
387,Perfect Crystals: Microgravity capillary counterdiffusion crystallization of human manganese superoxide dismutase for neutron crystallography,1,0.20921
388,Exploration of electrohydrodynamic printing potentially for in-space fabrication of microscale functional structures: A preliminary study by an anti-gravity configuration,1,0.20921
389,Effects of Space Radiation on Mammalian Cells,1,0.20921
390,"Beyond the
            <scp>ISS</scp>
            : The World's First Commercial Space Station",1,0.20921
391,Exploitation of Skin Microbiota in Wound Healing: Perspectives During Space Missions,1,0.20921
392,Proteomics Identifies Calcineurin as a Potential Target for Cardiovascular Disorders in Rats Exposed to Simulated Microgravity,1,0.20921
393,The smallest space miners: principles of space biomining,1,0.20921
394,Simulation study on the effect of resistance exercise on the hydrodynamic microenvironment of osteocytes in microgravity,1,0.20921
395,Vegetable Health Challenges in Extraterrestrial Production,1,0.20921
396,Wide Range Applications of Spirulina: From Earth to Space Missions,1,0.20921
397,Long-Duration Space Travel Support Must Consider Wider Influences to Conserve Microbiota Composition and Function,1,0.20921
398,Microfluidic chip-based long-term preservation and culture of engineering bacteria for DNA damage evaluation,1,0.20921
399,Adaptation and Changes in Actin Dynamics and Cell Motility as Early Responses of Cultured Mammalian Cells to Altered Gravitational Vector,1,0.20921
400,Exposure to Random Positioning Machine Alters the Mineralization Process and PTX3 Expression in the SAOS-2 Cell Line,1,0.20921
401,αKlotho decreases after reduced weight-bearing from both spaceflight and hindlimb unloading,1,0.20921
402,RCCS Bioreactor-Based Modeled Microgravity Affects Gastric Cancer Cells and Improves the Chemotherapeutic Effect,1,0.20921
403,Rare diseases and space health: optimizing synergies from scientific questions to care,1,0.20921
404,Conquering Space with Crops That Produce Ample Oxygen and Antioxidants,1,0.20921
405,3D bioprinting and Rigenera® micrografting technology: A possible countermeasure for wound healing in spaceflight,1,0.20921
406,A Flat Embedding Method to Orient Gravistimulated Root Samples for Sectioning,1,0.20921
407,Activation of Focal Adhesion Kinase Restores Simulated Microgravity-Induced Inhibition of Osteoblast Differentiation via Wnt/Β-Catenin Pathway,1,0.20921
408,Microgravity crystallization and neutron diffraction of perdeuterated tryptophan synthase,1,0.20921
409,Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,1,0.20921
410,Understanding the Behaviour of Human Cell Types under Simulated Microgravity Conditions: The Case of Erythrocytes,1,0.20921
411,Omics Technologies in Spaceflight: Challenges and Considerations for Applying Single-Cell and Spatially Resolved Gene Expression Technologies to Samples Collected In-Flight,1,0.20921
412,"India's Launch Into New Space: Leveraging the Constellation of Information Technology, Pharma, and Biotech",1,0.20921
413,Impact of Space Pharmaceuticals on Cardiovascular System,1,0.20921
414,Creation of Fluid Art Under Microgravity Using Free-Fall,1,0.20921
415,Lipid Rafts and Plant Gravisensitivity,1,0.20921
416,Magnetic levitation for space exploration,1,0.20921
417,Temporal effects of three-dimensional clinostat treatment on bone and serum metabolome in C57BL/J mice: a new method of simulating microgravity effect,1,0.20921
418,MSCs in Space: Mesenchymal Stromal Cell Therapeutics as Enabling Technology for Long-Distance Manned Space Travel,1,0.20921
419,Drosophila melanogaster Oocytes after Space Flight: The Early Period of Adaptation to the Force of Gravity,1,0.20921
420,Utilizing the KSC Fixation Tube to Conduct Human-Tended Plant Biology Experiments on a Suborbital Spaceflight,1,0.20921
421,Effects of Space Flight on Bone and Skeletal Tissue,1,0.20921
422,Leveraging Spaceflight to Advance Cardiovascular Research on Earth,1,0.20921
423,Recent transcriptomic studies to elucidate the plant adaptive response to spaceflight and to simulated space environments,1,0.20921
424,Simulated Microgravity Potentiates Hematopoietic Differentiation of Human Pluripotent Stem Cells and Supports Formation of 3D Hematopoietic Cluster,1,0.20921
425,Acquired Antibiotic Resistance in Klebsiella pneumoniae Exposed to Short-Term Simulated Microgravity and Background Antibiotic Exposure,1,0.20921
426,Prolonged Exposure to Simulated Microgravity Changes Release of Small Extracellular Vesicle in Breast Cancer Cells,1,0.20921
427,Conceptual Technical Design of 3-Dimension Rotational Clinostat for Microgravity Simulation focused on Agro-Engineering Applications for Small Plants Cultivation,1,0.20921
428,Characteristics of blood plasma proteome changes associated with the hemorrhagic purpura of cosmonauts on the first day after long-term space missions,1,0.20921
429,Space food on celestial bodies and on the way there,1,0.20921
430,Designing a novel monitoring approach for the effects of space travel on astronauts’ health,1,0.20921
431,Bridging the gap between microbial limits and extremes in space: space microbial biotechnology in the next 15 years,1,0.20921
432,Role of microfluidics in accelerating new space missions,1,0.20921
433,Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight,1,0.20921
434,Plant-based production and characterization of a promising Fc-fusion protein against microgravity-induced bone density loss,1,0.20921
435,Nano Drug Delivery Systems for Space Applications,1,0.20921
436,Pectin methylesterase gene AtPMEPCRA contributes to physiological adaptation to simulated and spaceflight microgravity in Arabidopsis,1,0.20921
437,Microfluidics and Macrofluidics in Space: ISS-Proven Fluidic Transport and Handling Concepts,1,0.20921
438,To infinity and beyond: Strategies for fabricating medicines in outer space,1,0.20921
439,"Melanin protects
            <i>Cryptococcus neoformans</i>
            from spaceflight effects",1,0.20921
440,"Physiological consequences of space flight, including abnormal bone metabolism, space radiation injury, and circadian clock dysregulation: Implications of melatonin use and regulation as a countermeasure",1,0.20921
441,Three-Dimensional Growth of Prostate Cancer Cells Exposed to Simulated Microgravity,1,0.20921
442,Hepatology in space: Effects of spaceflight and simulated microgravity on the liver,1,0.20921
443,Agarose hydrogel composite supports microgreen cultivation with enhanced porosity and continuous water supply under terrestrial and microgravitational conditions,1,0.20921
444,The Role of Nitric Oxide in the Arabidopsis thaliana Response to Simulated Microgravity and the Involvement of Autophagy in This Process,1,0.20921
445,Space Healthtech: Innovation Base for Longevity,1,0.20921
446,Atherogenic potential of microgravity hemodynamics in the carotid bifurcation: a numerical investigation,1,0.20921
447,"Microgravity: New aspect for breast cancer treatment, a review",1,0.20921
448,"Chemistry‐Related Innovations in Space, Benefits of Flow Chemistry",1,0.20921
449,Bioinspired interlayer adhesion strategy for additive manufacturing in space,1,0.20921
450,Simulated microgravity shapes the endophytic bacterial community by affecting wheat root metabolism,1,0.20921
451,"Euglena, a Gravitactic Flagellate of Multiple Usages",1,0.20921
452,Hemolysis contributes to anemia during long-duration space flight,1,0.20921
453,Short-term head-down bed rest microgravity simulation alters salivary microbiome in young healthy men,1,0.20921
454,Multiple capillary-driven imbibition of a porous medium under microgravity conditions: Experimental investigation and mathematical modeling,1,0.20921
455,Biowaste recycling strategies for regenerative life support system: An overview,1,0.20921
456,An experiment in cotwin control: Adaptation to space travel,1,0.20921
457,Mars mission could bring health benefits on Earth,1,0.20921
458,Spaceflight Virology: What Do We Know about Viral Threats in the Spaceflight Environment?,1,0.20921
459,Dissociation of Bone Resorption and Formation in Spaceflight and Simulated Microgravity: Potential Role of Myokines and Osteokines?,1,0.20921
460,Comparison of biological measurement and physical estimates of space radiation in the International Space Station,1,0.20921
461,Biological 12-hour rhythm facilitates re-entrainment from circadian desynchrony and promotes psychological resilience during long-duration spaceflight,1,0.20921
462,Lab-on-Chip Culturing System for Fungi—Towards Nanosatellite Missions,1,0.20921
463,Mining and Microbiology for the Solar System Silicate and Basalt Economy,1,0.20921
464,"Medications in Microgravity: History, Facts, and Future Trends",1,0.20921
465,Validating Causal Diagrams of Human Health Risks for Spaceflight: An Example Using Bone Data from Rodents,1,0.20921
466,Inhibition of SIRT1 by miR-138-5p provides a mechanism for inhibiting osteoblast proliferation and promoting apoptosis under simulated microgravity,1,0.20921
467,"Cardiac function, structural, and electrical remodeling by microgravity exposure",1,0.20921
468,Microbiota–muscle/immune interactions in rhesus macaque under simulated microgravity revealed by integrated multi‐omics analysis,1,0.20921
469,Carcinogenesis induced by space radiation: A systematic review,1,0.20921
470,Physiological Alterations in Relation to Space Flight: The Role of Nutrition,1,0.20921
471,Ceramic paste for space stereolithography 3D printing technology in microgravity environment,1,0.20921
472,"Changes in interstitial fluid flow, mass transport and the bone cell response in microgravity and normogravity",1,0.20921
473,In-Space Additive Manufacturing: A Review,1,0.20921
