,word,count,percent
189,"{'DOI': '10.13039/100011264', 'name': 'FP7 People: Marie-Curie Actions', 'doi-asserted-by': 'publisher', 'award': ['612587']}",1,0.1355
190,"{'DOI': '10.13039/501100003385', 'name': 'Georg-August-Universität Göttingen', 'doi-asserted-by': 'crossref'}",1,0.1355
191,"{'DOI': '10.13039/501100001348', 'name': 'Agency for Science, Technology and Research', 'doi-asserted-by': 'publisher'}",1,0.1355
192,"{'DOI': '10.13039/501100020035', 'name': 'Universidad Nacional de Entre Ríos', 'doi-asserted-by': 'publisher', 'award': ['PID 6226']}",1,0.1355
193,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['1SC1HL154511-01']}",1,0.1355
194,"{'DOI': '10.13039/100000001', 'name': 'National Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['1828268', '1927628', '1949909']}",1,0.1355
195,"{'DOI': '10.13039/100000104', 'name': 'NASA', 'doi-asserted-by': 'crossref', 'award': ['NNX08AY09G', 'NNX08AY09G']}",1,0.1355
196,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['5T32HL007713']}",1,0.1355
197,"{'DOI': '10.13039/501100003500', 'name': 'University of Padua', 'doi-asserted-by': 'publisher', 'award': ['BIRD-DOR 2021']}",1,0.1355
198,"{'DOI': '10.13039/501100015622', 'name': 'Ministerul Cercetării şi Inovării', 'doi-asserted-by': 'publisher', 'award': ['PN-19-35-02-03', 'PN19-03', 'PED486/2020']}",1,0.1355
199,"{'DOI': '10.13039/501100006595', 'name': 'Unitatea Executiva pentru Finantarea Invatamantului Superior, a Cercetarii, Dezvoltarii si Inovarii', 'doi-asserted-by': 'publisher', 'award': ['PN-III-PI-1', '2-PCCDI-2017-0871']}",1,0.1355
200,"{'DOI': '10.13039/501100003822', 'name': 'Joint Institute for Nuclear Research', 'doi-asserted-by': 'publisher', 'award': ['35/04-4-1142-2021/2025']}",1,0.1355
201,"{'DOI': '10.13039/501100006476', 'name': 'Academia Româna', 'doi-asserted-by': 'publisher'}",1,0.1355
202,"{'DOI': '10.13039/100000057', 'name': 'National Institute of General Medical Sciences', 'doi-asserted-by': 'publisher', 'award': ['R15GM112147']}",1,0.1355
203,"{'DOI': '10.13039/501100000704', 'name': 'Royal Society of Chemistry', 'doi-asserted-by': 'publisher', 'award': ['M19‐6613']}",1,0.1355
204,"{'DOI': '10.13039/501100006769', 'name': 'Russian Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['20-15-00386', '20-15-00386']}",1,0.1355
205,"{'DOI': '10.13039/501100001602', 'name': 'Science Foundation Ireland', 'doi-asserted-by': 'publisher', 'award': ['16/IA/4584']}",1,0.1355
206,"{'DOI': '10.13039/501100003405', 'name': 'Foundation of the Graduate Innovation Center, Nanjing University of Aeronautics and Astronautics', 'doi-asserted-by': 'publisher', 'award': ['kfjj20200513']}",1,0.1355
207,"{'DOI': '10.13039/501100004193', 'name': 'Nanjing University of Aeronautics and Astronautics', 'doi-asserted-by': 'publisher'}",1,0.1355
208,"{'DOI': '10.13039/501100004608', 'name': 'Natural Science Foundation of Jiangsu Province', 'doi-asserted-by': 'publisher', 'award': ['BK20160793']}",1,0.1355
209,"{'DOI': '10.13039/501100012226', 'name': 'Fundamental Research Funds for the Central Universities', 'doi-asserted-by': 'publisher', 'award': ['NS2020029']}",1,0.1355
210,"{'DOI': '10.13039/501100002674', 'name': 'BIN RAS | Russian Academy of Sciences', 'doi-asserted-by': 'publisher', 'award': ['Grant 63.1']}",1,0.1355
211,"{'DOI': '10.13039/501100000844', 'name': 'European Space Agency', 'doi-asserted-by': 'publisher', 'award': ['ISLRA-2009-1062']}",1,0.1355
212,"{'DOI': '10.13039/501100002749', 'name': 'Belgian Federal Science Policy Office', 'doi-asserted-by': 'publisher', 'award': ['Belgian Science Policy Prodex']}",1,0.1355
213,"{'DOI': '10.13039/501100013290', 'name': 'National Key Research and Development Program of China Stem Cell and Translational Research', 'doi-asserted-by': 'publisher', 'award': ['2019YFA0802502']}",1,0.1355
214,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['81925003', '82000423']}",1,0.1355
215,"{'DOI': '10.13039/501100002858', 'name': 'China Postdoctoral Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['2019M660549']}",1,0.1355
216,"{'DOI': '10.13039/501100006606', 'name': 'Natural Science Foundation of Tianjin City', 'doi-asserted-by': 'publisher'}",1,0.1355
217,"{'DOI': '10.13039/501100012166', 'name': 'National Key Research and Development Program of China', 'doi-asserted-by': 'publisher'}",1,0.1355
218,"{'DOI': '10.13039/501100012580', 'name': 'Natural Science Foundation of Tianjin Science and Technology Correspondent Project', 'doi-asserted-by': 'publisher', 'award': ['17JCJQJC45700', '19JCZDJC64800']}",1,0.1355
219,"{'DOI': '10.13039/501100006769', 'name': 'Russian Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['18-15-00062']}",1,0.1355
220,"{'DOI': '10.13039/501100001659', 'name': 'Deutsche Forschungsgemeinschaft', 'doi-asserted-by': 'publisher', 'award': ['277625399']}",1,0.1355
221,"{'DOI': '10.13039/501100001665', 'name': 'Agence Nationale de la Recherche', 'doi-asserted-by': 'publisher', 'award': ['19-CE30-0003']}",1,0.1355
222,"{'DOI': '10.13039/501100002946', 'name': 'German Aerospace Center', 'doi-asserted-by': 'publisher', 'award': ['NeuroSpace']}",1,0.1355
223,"{'DOI': '10.13039/501100001659', 'name': 'Deutsche Forschungsgemeinschaft', 'doi-asserted-by': 'publisher', 'award': ['422\u2009792\u2009679']}",1,0.1355
224,"{'DOI': '10.13039/100013541', 'name': 'European Calcified Tissue Society', 'doi-asserted-by': 'publisher'}",1,0.1355
225,"{'DOI': '10.13039/501100004505', 'name': 'University of Catania', 'doi-asserted-by': 'publisher', 'award': ['PIAno di inCEntivi per la Ricerca di Ateneo, PIACERI–Linea 2']}",1,0.1355
226,"{'DOI': '10.13039/100005730', 'name': 'Alaska Space Grant Program', 'doi-asserted-by': 'publisher'}",1,0.1355
227,"{'DOI': '10.13039/501100001691', 'name': 'Japan Society for the Promotion of Science', 'doi-asserted-by': 'publisher', 'award': ['21K04492']}",1,0.1355
228,"{'DOI': '10.13039/501100002865', 'name': 'Chongqing Science and Technology Commission', 'doi-asserted-by': 'publisher'}",1,0.1355
229,"{'DOI': '10.13039/501100002858', 'name': 'China Postdoctoral Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['2022M712068']}",1,0.1355
230,"{'DOI': '10.13039/501100003395', 'name': 'Shanghai Municipal Education Commission', 'doi-asserted-by': 'publisher', 'award': ['2019-01-07-00-02-E00030']}",1,0.1355
231,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['12032015', '12202264']}",1,0.1355
232,"{'DOI': '10.13039/501100001691', 'name': 'Japan Society for the Promotion of Science', 'doi-asserted-by': 'publisher', 'award': ['21J01516']}",1,0.1355
233,"{'DOI': '10.13039/100019787', 'name': 'Sophia University', 'doi-asserted-by': 'publisher'}",1,0.1355
234,"{'DOI': '10.13039/501100004705', 'name': 'King Mongkut&apos;s University of Technology Thonburi', 'doi-asserted-by': 'publisher'}",1,0.1355
235,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['5177349', '52173239']}",1,0.1355
236,"{'DOI': '10.13039/501100012166', 'name': 'National Key Research and Development Program of China', 'doi-asserted-by': 'publisher', 'award': ['2017YFF0108000']}",1,0.1355
237,"{'DOI': '10.13039/501100003725', 'name': 'National Research Foundation of Korea', 'doi-asserted-by': 'publisher', 'award': ['2018K1A4A3A01064257', '2021R1A5A2022318']}",1,0.1355
238,"{'DOI': '10.13039/501100003725', 'name': 'National Research Foundation of Korea', 'doi-asserted-by': 'publisher', 'award': ['NRF-2019M3A9H1103737', 'NRF-2019R1I1A3A0106345', 'NRF-2021M3E5E7026407', 'NRF-2021R1A4A3025206']}",1,0.1355
239,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['51625601']}",1,0.1355
240,"{'DOI': '10.13039/501100000780', 'name': 'European Commission', 'doi-asserted-by': 'publisher', 'award': ['12/RC/2278', '766007']}",1,0.1355
241,"{'DOI': '10.13039/501100001602', 'name': 'Science Foundation Ireland', 'doi-asserted-by': 'publisher'}",1,0.1355
242,"{'DOI': '10.13039/501100010067', 'name': 'Gobierno de Aragón', 'doi-asserted-by': 'publisher', 'award': ['2018‐22']}",1,0.1355
243,"{'DOI': '10.13039/501100004837', 'name': 'Ministerio de Ciencia e Innovación', 'doi-asserted-by': 'publisher', 'award': ['DPI2017‐84780‐C2‐1‐R;PID2020‐113819RB‐I00']}",1,0.1355
244,"{'DOI': '10.13039/100012574', 'name': 'University of Alaska Fairbanks', 'doi-asserted-by': 'publisher'}",1,0.1355
245,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC20M0070']}",1,0.1355
246,"{'DOI': '10.13039/100011102', 'name': 'Seventh Framework Programme', 'doi-asserted-by': 'publisher'}",1,0.1355
247,"{'DOI': '10.13039/100000001', 'name': 'National Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['IOS-1754946']}",1,0.1355
248,"{'DOI': '10.13039/501100006256', 'name': 'Università degli Studi dell’Aquila', 'doi-asserted-by': 'crossref'}",1,0.1355
249,"{'DOI': '10.13039/501100006769', 'name': 'Russian Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['21-19-00279']}",1,0.1355
250,"{'DOI': '10.13039/501100002946', 'name': 'Deutsches Zentrum für Luft- und Raumfahrt', 'doi-asserted-by': 'publisher', 'award': ['BMWi project 50WB1528']}",1,0.1355
251,"{'DOI': '10.13039/501100004681', 'name': 'Higher Education Commission, Pakistan', 'doi-asserted-by': 'publisher', 'award': ['NRPU-5887']}",1,0.1355
252,{'award': ['ESA-HSO-ESR-ILSRA-2014-054']},1,0.1355
253,{'award': ['4000137602/22/NL/GLC/my']},1,0.1355
254,"{'DOI': '10.13039/501100003725', 'name': 'National Research Foundation of Korea', 'doi-asserted-by': 'publisher'}",1,0.1355
255,"{'DOI': '10.13039/501100003562', 'name': 'Ministry of Environment', 'doi-asserted-by': 'publisher'}",1,0.1355
256,"{'DOI': '10.13039/501100003621', 'name': 'Ministry of Science, ICT and Future Planning', 'doi-asserted-by': 'publisher', 'award': ['2018R1A6A1A03025523', '2019M3E5D1A02069623', '2020R1A2B5B02002377']}",1,0.1355
257,"{'name': 'Mohammed Bin Rashid University of Medicine and Health Sciences Internal Research', 'award': ['MBRU-CM-RG2018-10']}",1,0.1355
258,"{'name': 'DST-SERB, Govt. of India', 'award': ['EEQ/2018/000604']}",1,0.1355
259,"{'DOI': '10.13039/501100004543', 'name': 'China Scholarship Council', 'doi-asserted-by': 'publisher'}",1,0.1355
260,"{'DOI': '10.13039/501100004751', 'name': 'Ministry of Science and Technology of the People&apos;s Republic of China Department of Science and Technology for Social Development', 'doi-asserted-by': 'publisher'}",1,0.1355
261,"{'DOI': '10.13039/501100012325', 'name': 'National Office for Philosophy and Social Sciences', 'doi-asserted-by': 'publisher', 'award': ['20BG115']}",1,0.1355
262,"{'DOI': '10.13039/501100000777', 'name': 'University of Leeds', 'doi-asserted-by': 'publisher', 'award': ['201908430166']}",1,0.1355
263,"{'DOI': '10.13039/100000057', 'name': 'National Institute of General Medical Sciences', 'doi-asserted-by': 'publisher', 'award': ['R35GM118290']}",1,0.1355
264,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC19K0136']}",1,0.1355
265,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['31500858', '51605220', 'U1637101']}",1,0.1355
266,"{'DOI': '10.13039/501100004385', 'name': 'Universiteit Gent', 'doi-asserted-by': 'publisher', 'award': ['BOF/STA/202009/003']}",1,0.1355
267,"{'name': 'the Liaoning Province Science and Technology Plan Project', 'award': ['2017225054']}",1,0.1355
268,"{'DOI': '10.13039/100011048', 'name': 'Center for the Advancement of Science in Space', 'doi-asserted-by': 'publisher', 'award': ['GA-2014-154', 'GA-2014-154']}",1,0.1355
269,"{'DOI': '10.13039/501100000844', 'name': 'European Space Agency', 'doi-asserted-by': 'publisher', 'award': ['000125409/18/NL/MH/mg', '4000130229/20/NL/MH/hm']}",1,0.1355
270,{'name': 'Metalysis Ltd.'},1,0.1355
271,"{'DOI': '10.13039/501100000266', 'name': 'RCUK | Engineering and Physical Sciences Research Council', 'doi-asserted-by': 'publisher', 'award': ['EP/L01680X/1', 'EP/K031732/1']}",1,0.1355
272,"{'DOI': '10.13039/100012073', 'name': 'Institution of Mechanical Engineers', 'doi-asserted-by': 'publisher', 'award': ['EAC/KDF/OFFER/20/033']}",1,0.1355
273,"{'DOI': '10.13039/501100000288', 'name': 'Royal Society', 'doi-asserted-by': 'publisher', 'award': ['UF150104']}",1,0.1355
274,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['HL055268']}",1,0.1355
275,"{'DOI': '10.13039/501100001659', 'name': 'Deutsche Forschungsgemeinschaft', 'doi-asserted-by': 'publisher', 'award': ['BR 1829/16‐1']}",1,0.1355
276,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['11972366', '12172378', '51907111', '82073053']}",1,0.1355
277,"{'name': 'Shaanxi Provincial Natural Science Foundation of China', 'award': ['2021SF-023', '2021SF-031']}",1,0.1355
278,"{'DOI': '10.13039/501100001700', 'name': 'Ministry of Education, Culture, Sports, Science and Technology', 'doi-asserted-by': 'publisher', 'award': ['Ministry of Education, Culture, Sports, Science and Technology, Japan; Grant Numbers JP15K21745 and 15H05935']}",1,0.1355
279,"{'name': 'Beijing Natural Science Foundation', 'award': ['7222112']}",1,0.1355
280,"{'DOI': '10.13039/501100002858', 'name': 'China Postdoctoral Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['2021M690302']}",1,0.1355
281,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['81871520']}",1,0.1355
282,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['82101626']}",1,0.1355
283,"{'name': 'Graduate Program in Biomedical Engineering of the Superior School of Engineering, Science and Technology at Universitat Internacional Valenciana, Spain'}",1,0.1355
284,"{'DOI': '10.13039/501100006261', 'name': 'Taif University', 'doi-asserted-by': 'publisher', 'award': ['TURSP-2020/20', 'R.G.P. 2/29/43']}",1,0.1355
285,"{'DOI': '10.13039/501100018911', 'name': 'University Hospital Foundation', 'doi-asserted-by': 'publisher', 'award': ['RES0028185']}",1,0.1355
286,"{'DOI': '10.13039/100000069', 'name': 'National Institute of Arthritis and Musculoskeletal and Skin Diseases', 'doi-asserted-by': 'publisher', 'award': ['R01AR066782, R01AR068835 and R01AR061399', 'R01AR066782, R01AR068835 and R01AR061399']}",1,0.1355
287,"{'name': 'Innovation Capability Support Program of Shaanxi', 'award': ['2020KJXX-060']}",1,0.1355
288,"{'DOI': '10.13039/501100018911', 'name': 'University Hospital Foundation', 'doi-asserted-by': 'publisher', 'award': ['Cliff Lede Family Charitable Foundation (RES00045921)']}",1,0.1355
289,"{'name': 'Aerospace Medical Experiment Project of China Space Station', 'award': ['HYZHXM01006']}",1,0.1355
290,"{'name': 'the Tumor Mass spectrometry Center project', 'award': ['ZP202008']}",1,0.1355
291,"{'DOI': '10.13039/501100012166', 'name': 'National Key Research and Development Program of China', 'doi-asserted-by': 'publisher', 'award': ['2016YFC1000806', '2016YFC1000801', '2016YFC1000802']}",1,0.1355
292,"{'DOI': '10.13039/501100002367', 'name': 'Chinese Academy of Sciences', 'doi-asserted-by': 'publisher', 'award': ['XDA16040600', 'XDA16040700', 'XDA04020202-19']}",1,0.1355
293,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['U1738109', '82071403']}",1,0.1355
294,"{'DOI': '10.13039/501100012456', 'name': 'National Social Science Fund of China', 'doi-asserted-by': 'publisher', 'award': ['20BG115']}",1,0.1355
295,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['32072324']}",1,0.1355
296,"{'DOI': '10.13039/100006193', 'name': 'Glenn Research Center', 'doi-asserted-by': 'crossref', 'award': ['80NSSC18P2582']}",1,0.1355
297,"{'name': 'Andrew H. Hines, Jr/Progress Energy Endowment Fund', 'award': ['NA']}",1,0.1355
298,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['62172202']}",1,0.1355
299,"{'DOI': '10.13039/501100003981', 'name': 'Agenzia Spaziale Italiana', 'doi-asserted-by': 'publisher', 'award': ['Life in Space - OPPS / 2019-3-U.0']}",1,0.1355
300,"{'name': 'the National Key Research and Development Program of China', 'award': ['2020YFC2201300']}",1,0.1355
301,"{'name': 'the Open Fund of State Key Laboratory of Applied Optics', 'award': ['SKLAO2020001A01']}",1,0.1355
302,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['81872584']}",1,0.1355
303,"{'name': 'the National Key Research and Development Program of China', 'award': ['2021YFC2202902']}",1,0.1355
304,"{'name': 'Centro Protesi INAIL (Istituto Nazionale per l’Assicurazione contro gli Infortuni sul Lavoro), in the framework of the project MIO-PRO'}",1,0.1355
305,"{'DOI': '10.13039/501100004728', 'name': 'VIT University', 'doi-asserted-by': 'publisher'}",1,0.1355
306,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['31971171', '32271227', '31570939']}",1,0.1355
307,"{'DOI': '10.13039/501100018911', 'name': 'University Hospital Foundation', 'doi-asserted-by': 'publisher', 'award': ['RES0045921']}",1,0.1355
308,"{'DOI': '10.13039/501100000190', 'name': 'University of Alberta', 'doi-asserted-by': 'publisher', 'award': ['Pilot Seed Grant Program (UOFAB PSGP)']}",1,0.1355
309,"{'DOI': '10.13039/501100001691', 'name': 'Japan Society for the Promotion of Science', 'doi-asserted-by': 'publisher', 'award': ['18K14354', '21K14746']}",1,0.1355
310,"{'DOI': '10.13039/100020008', 'name': 'Neil A. Armstrong Test Facility', 'doi-asserted-by': 'crossref', 'award': ['NAGNNX07AE48G']}",1,0.1355
311,"{'DOI': '10.13039/100000078', 'name': 'Division of Materials Research', 'doi-asserted-by': 'crossref', 'award': ['DMR-0820579']}",1,0.1355
312,"{'DOI': '10.13039/100000078', 'name': 'Division of Materials Research', 'doi-asserted-by': 'crossref', 'award': ['DMR-1420736']}",1,0.1355
313,"{'DOI': '10.13039/100000001', 'name': 'National Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['1637960', '1637960', '1637960']}",1,0.1355
314,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC17K0144', '80NSSC19K0406', '80NSSC17K0144', '80NSSC19K0406']}",1,0.1355
315,"{'DOI': '10.13039/100000146', 'name': 'Division of Chemical, Bioengineering, Environmental, and Transport Systems', 'doi-asserted-by': 'publisher', 'award': ['180441']}",1,0.1355
316,"{'DOI': '10.13039/100005751', 'name': 'New Jersey Space Grant Consortium', 'doi-asserted-by': 'publisher', 'award': ['80NSSC20M0066']}",1,0.1355
317,"{'DOI': '10.13039/100000001', 'name': 'National Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['EEC-19-50509']}",1,0.1355
318,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['82072475']}",1,0.1355
319,"{'DOI': '10.13039/100006203', 'name': 'Johnson Space Center', 'doi-asserted-by': 'publisher', 'award': ['80NSSC20K1831']}",1,0.1355
320,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'crossref', 'award': ['51936006']}",1,0.1355
321,"{'DOI': '10.13039/501100004663', 'name': 'Ministry of Science and Technology, Taiwan', 'doi-asserted-by': 'publisher'}",1,0.1355
322,"{'DOI': '10.13039/501100000925', 'name': 'National Health and Medical Research Council', 'doi-asserted-by': 'publisher', 'award': ['APP1135974']}",1,0.1355
323,"{'DOI': '10.13039/501100001773', 'name': 'University of New South Wales', 'doi-asserted-by': 'crossref'}",1,0.1355
324,"{'name': 'National Science Foundation', 'award': ['2129443', '1517345']}",1,0.1355
325,"{'DOI': '10.13039/501100004921', 'name': 'Shanghai Jiao Tong University', 'doi-asserted-by': 'publisher', 'award': ['AF1700037', 'WF220217002', 'WF540162618', 'WH101117001']}",1,0.1355
326,"{'DOI': '10.13039/501100002855', 'name': ""Ministry of Science and Technology of the People's Republic of China"", 'doi-asserted-by': 'publisher', 'award': ['2021ZD0204004']}",1,0.1355
327,"{'DOI': '10.13039/501100018630', 'name': ""Shanghai Municipal People's Government"", 'doi-asserted-by': 'publisher', 'award': ['ZJ2021-ZD-007']}",1,0.1355
328,"{'DOI': '10.13039/100020008', 'name': 'Neil A. Armstrong Test Facility', 'doi-asserted-by': 'crossref', 'award': ['NNX-13AQ81G']}",1,0.1355
329,"{'DOI': '10.13039/501100006769', 'name': 'Russian Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['18-75-10086-P', '18-75-10086-P', '18-75-10086-P', '18-75-10086-P', '18-75-10086-P', '18-75-10086-P', '18-75-10086-P', '18-75-10086-P', '18-75-10086-P']}",1,0.1355
330,"{'DOI': '10.13039/501100007201', 'name': 'UofA | Faculty of Graduate Studies and Research, University of Alberta', 'doi-asserted-by': 'publisher', 'award': ['Walter H Johns Graduate Fellowship']}",1,0.1355
331,"{'DOI': '10.13039/501100003981', 'name': 'Agenzia Spaziale Italiana', 'doi-asserted-by': 'publisher', 'award': ['DC-VUM-2017-006']}",1,0.1355
332,"{'DOI': '10.13039/100010090', 'name': ""Women and Children's Health Research Institute"", 'doi-asserted-by': 'publisher', 'award': ['UOFAB WCHRIIG 3126']}",1,0.1355
333,"{'DOI': '10.13039/501100000001', 'name': 'Alberta Cancer Foundation', 'doi-asserted-by': 'publisher', 'award': ['ACF-MIBRP 27128']}",1,0.1355
334,"{'DOI': '10.13039/501100000024', 'name': 'Gouvernement du Canada | Canadian Institutes of Health Research', 'doi-asserted-by': 'publisher', 'award': ['CIHR MOP 125921']}",1,0.1355
335,"{'DOI': '10.13039/501100000038', 'name': 'Gouvernement du Canada | Natural Sciences and Engineering Research Council of Canada', 'doi-asserted-by': 'publisher', 'award': [""Alexander Graham Bell Scholarship- Master's Program""]}",1,0.1355
336,"{'DOI': '10.13039/501100000038', 'name': 'Gouvernement du Canada | Natural Sciences and Engineering Research Council of Canada', 'doi-asserted-by': 'publisher', 'award': ['NSERC RGPIN-2018-06290']}",1,0.1355
337,"{'name': 'Project UTA-Mayor', 'award': ['4739-20']}",1,0.1355
338,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC20K183']}",1,0.1355
339,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['11727813', '11974233']}",1,0.1355
340,"{'name': 'ELGRA', 'award': ['Research Prize']}",1,0.1355
341,"{'DOI': '10.13039/501100003141', 'name': 'Consejo Nacional de Ciencia y Tecnología', 'doi-asserted-by': 'publisher', 'award': ['856528']}",1,0.1355
342,"{'DOI': '10.13039/501100004837', 'name': 'Ministerio de Ciencia e Innovación', 'doi-asserted-by': 'publisher', 'award': ['PID2020–116261GB-I00 / AEI / 10.13039/501100011033']}",1,0.1355
343,"{'DOI': '10.13039/501100005739', 'name': 'Universidad Nacional Autónoma de México', 'doi-asserted-by': 'publisher'}",1,0.1355
344,"{'DOI': '10.13039/501100006087', 'name': 'Dirección General de Asuntos del Personal Académico, Universidad Nacional Autónoma de México', 'doi-asserted-by': 'publisher'}",1,0.1355
345,"{'DOI': '10.13039/501100006393', 'name': 'Universidad de Granada', 'doi-asserted-by': 'publisher', 'award': ['IN 207922']}",1,0.1355
346,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['12072235', '12002388', '11932013']}",1,0.1355
347,"{'name': 'The National Key Research and Development Plan of China', 'award': ['2016YFC1101500']}",1,0.1355
348,"{'DOI': '10.13039/501100010882', 'name': 'Tianjin Municipal Education Commission', 'doi-asserted-by': 'publisher', 'award': ['2017KJ257']}",1,0.1355
349,"{'DOI': '10.13039/100011690', 'name': 'UK Space Agency', 'doi-asserted-by': 'publisher', 'award': ['ST/X001911/1']}",1,0.1355
350,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNH12ZTT001N', 'NNH12ZTT001N']}",1,0.1355
351,"{'name': 'Shaanxi Provincial Training Program of Innovation and Entrepreneurship for Undergraduates', 'award': ['S202110699454']}",1,0.1355
352,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['U1738107, 31570859, 31971172 and 31600684']}",1,0.1355
353,"{'DOI': '10.13039/501100020492', 'name': 'Translational Research Institute', 'doi-asserted-by': 'crossref', 'award': ['NNX16AO69A']}",1,0.1355
354,"{'DOI': '10.13039/501100001691', 'name': 'MEXT | Japan Society for the Promotion of Science', 'doi-asserted-by': 'publisher', 'award': ['JP16K18994', 'JP19H03774']}",1,0.1355
355,{'name': 'Doshisha University has supported the Doshisha Research Project for Active Life in Space Engineering and Medical Biology (Doshisha Space-DREAM Project).'},1,0.1355
356,"{'DOI': '10.13039/501100004020', 'name': 'MEXT | Japan Aerospace Exploration Agency', 'doi-asserted-by': 'publisher', 'award': ['14YPTK-009179']}",1,0.1355
357,"{'DOI': '10.13039/501100002241', 'name': 'MEXT | Japan Science and Technology Agency', 'doi-asserted-by': 'publisher', 'award': ['Creation and Innovation Centres for Advanced Interdisciplinary Research Areas']}",1,0.1355
358,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['12002026', '11972068']}",1,0.1355
359,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['1R01HD081266', '1R01HD082347']}",1,0.1355
360,"{'DOI': '10.13039/100000104', 'name': 'NASA', 'doi-asserted-by': 'publisher', 'award': ['NNX10AT93H', 'NNX15AL91G', 'NNX16AL32G']}",1,0.1355
361,"{'DOI': '10.13039/501100002946', 'name': 'German Aerospace Center', 'doi-asserted-by': 'publisher', 'award': ['50WB1524', '500WB1924']}",1,0.1355
362,"{'DOI': '10.13039/501100002946', 'name': 'German Aerospace Center', 'doi-asserted-by': 'publisher', 'award': ['500WB2219']}",1,0.1355
363,{'name': 'German Space Agency'},1,0.1355
364,{'name': 'BMWi projects'},1,0.1355
365,"{'DOI': '10.13039/501100002322', 'name': 'Coordenação de Aperfeiçoamento de Pessoal de Nível Superior – Brasil', 'doi-asserted-by': 'crossref'}",1,0.1355
366,"{'DOI': '10.13039/501100000844', 'name': 'european space agency', 'doi-asserted-by': 'publisher', 'award': ['ESA ILSRA-2009-1026']}",1,0.1355
